id,name,screen_name,location,description,url,followers_count,friends_count,created_at,verified
712947550,spreehumani,zirkus_kind,Zirkuszelt,Medizinstudentin | #sockenjunkie | Frischluftliebhaberin | Quasselstrippe | DRK | Team #twankenhaus | Team #Globukalypse | hier für #FOAMed,,1587,730,Sun Oct 13 15:54:34 +0000 2013,False
1103372156040343554,DanielS,danielstrlt,Ruhrgebiet - Germany,Final year med. student | Notfallsanitäter | HEMS paramedic|  interested in: #EmergencyMedicine #FOAMed #HEMS #CRM,,813,436,Wed Mar 06 19:09:56 +0000 2019,False
1131969743676694531,Full Metalprolol 🏳️‍🌈🦋🤘🏴‍☠️🐊♀️,metalanaesthet,"Hessen, Deutschland",Fachrockerin AIN(S) | DESAIC | Walküre | Passierschein A38 | sammelt Quietscheenten | weiss wo ihr Handtuch ist | GearNerd | #POCUS | #FOAMed | (w/f/she),,1916,934,Fri May 24 17:06:32 +0000 2019,False
578889746,Radiology Signs,RadiologySigns,,"Radiologic imaging signs and video tutorials courtesy of @Radiopaedia. Ideal for med students, residents, doctors, radiographers, radiologists. #FOAMed",https://t.co/uKZsp6WUEG,64268,2,Sun May 13 11:48:53 +0000 2012,False
1142876274328780800,Die kleine Ärztin,doktor_tante,Deutschland,"Assistenzärztin AINS, Alleinerziehend, Metalhead,  Bassistin, Star Trek und Wars, PenandPaper, Gaming, BDSM, ex MFA und Pflege
https://t.co/gfwB5pcyim",,10639,1326,Sun Jun 23 19:25:12 +0000 2019,False
2393114497,Jörnicorn,Joernroeschen,,"He/Him, Nurse, B.A. nursing sciences/-management, student of nursing science (https://t.co/TRFPL9TdEz.), nerd, loves P&P RPGs, boyfriend of @ReeseJulia",,2410,3490,Sun Mar 16 18:24:55 +0000 2014,False
1285712207439958016,achte dich 🍀 Resilienz-Coach Petra Schmidt 🔴,AchteD,"München, Bayern",Komm in deine Kraft - Resilienz-Coaching live (draußen) und online,https://t.co/4zxQw9OymA,61,203,Tue Jul 21 23:04:39 +0000 2020,False
703333814999883776,Moritz 3x💉,Moeritzl,"Bayern, Deutschland",Rettungssanitäter und Medizinstudent / Impfen gut Homöopathie schlecht,,2368,677,Fri Feb 26 21:40:23 +0000 2016,False
917160414580002816,Dieter Westphal,WestphalDieter,,"Begeisterter Möchtegernnotfallmediziner #Notfallsanitäter, der #CRM und #Checklisten liebt! #Fehlerkultur #humanfaktor #PHEM #FOAMed #dasFOAM #POCUS #Simulation",,902,348,Sun Oct 08 22:50:57 +0000 2017,False
2960777716,Franzi 👩🏻‍🔬,Franzimavie,Deutschland,23 | MTLA | 💙 im Ruhrpott,,195,336,Sun Jan 04 19:11:55 +0000 2015,False
67015769,Rocuronium,Intubator1,Göteborg,Achtung wird mal kurz hell im Hals. #teamharterlockdownjetzt,,7055,322,Wed Aug 19 14:38:00 +0000 2009,False
861669952847323137,Bundespolizei Spezialkräfte,bpol_11,"Berlin, Germany",Hier twittert die Bundespolizeidirektion 11 zu bestimmten Anlässen. Keine Anzeigen! Kein 24/7-Monitoring! Im Notfall 110! https://t.co/GW9c8dJo9e,https://t.co/oge4zuWDnH,7040,181,Mon May 08 19:51:40 +0000 2017,True
19609062,WDR aktuell,WDRaktuell,NRW,"Infos für NRW - darüber spricht der Westen. https://t.co/VPhuSURez9, https://t.co/x09CcN8YOB, 
https://t.co/ryAwIG8tEa",,453248,680,Tue Jan 27 19:09:47 +0000 2009,True
801481330055901184,Unfollow Bug Bot,unfollowbugbot,Internet,"I provide awareness of when you lose twitter friends, in case you didn't mean to.",https://t.co/lwzuMTdYJ0,35328,86,Wed Nov 23 17:43:34 +0000 2016,False
9806502,Christian Fischer,jawl,outside the asylum,[dscho:al] Webworker. Photographer. Blogger. BassPlayer. Brain size of the universe and you want me to copy and paste?,https://t.co/PSESa6ZkdS,1290,338,Tue Oct 30 21:36:39 +0000 2007,False
1323318048212877314,DANAloxon🌈✨aka DanaMaresa,Dana_Maresa_,,Hilfsbereit bis zum Helfersyndrom. Kann nicht nein sagen. Liebenswert. Spontan. Kreativ. Ärztin. Vorher RettAss. #FOAMed Ein Leben ist zu kurz! & Immer: fckafd!,,8012,453,Mon Nov 02 17:36:45 +0000 2020,False
234343491,Steffen Seibert,RegSprecherStS,Berlin,Archiv des Twitteraccounts von Regierungssprecher Steffen Seibert - August 2010 bis Dezember 2021. Tweets des amtierenden Regierungssprechers unter @RegSprecher,https://t.co/pAWGHtEgud,1001280,157,Wed Jan 05 12:33:25 +0000 2011,True
2967727887,Dr. Christian Kröner,Chrissip81,"Neu-Ulm, Deutschland","Hausarzt, Internist, Notarzt, Corona-Impfenzyklopädie, viraler Impfzettelverfasser, Shitstorm-Magnet, unfreiw. #Telematik Betatester, #Impfluencer, privat hier",https://t.co/TJ76wYE3n6,33756,848,Thu Jan 08 13:11:33 +0000 2015,True
1238424838966042624,M. Bota,BotaIntensiv,Norddeutschland,"#Intensivmedizin, neben SARS-CoV-2 auch #antibioticstewardship, #POCUS. 
#BoC",,5146,377,Fri Mar 13 11:21:19 +0000 2020,False
91879027,Rotationsassi ⚫⚫⚫,rotationsassi,,"Schlafwagenschaffner, #Intensivmedizin #NEF, OA, Dadx2, brennt für den weltbesten Job, die letzten 2 Jahre haben Spuren hinterlassen #ImpfenSchuetzt #ICUamLimit",,729,373,Sun Nov 22 22:10:57 +0000 2009,False
3031869043,"Brandon Morshedi, MD, DPT, FACEP, FAEMS",BMorshediMD,Arkansas - The Natural State,"EM & EMS doc; Asst Med Director @MetroEMSorg; Med Director @ARStatePark; @DallasEMed @UCADPT & @UAMSHealth alum; Physical Therapist, Paramedic, Lifelong Learner",,2122,1226,Fri Feb 20 00:47:01 +0000 2015,False
3337326293,Christoph Rothe,christoph_rothe,,"Professor of Statistics, Economics Department, University of Mannheim.",https://t.co/Gm7TCCA7td,5590,107,Sat Jun 20 17:45:05 +0000 2015,False
1225540867949199361,LandretterNRW,landretter,Münsterland,"Beruf: NotSan auf den Dörfern, Rettungsdienst seit 10 Jahren und mehr
Privat: Rennradfahrer in Homoehe, bi-neugieriger Gamer",,178,212,Thu Feb 06 22:05:16 +0000 2020,False
950421165637603328,abhoeren - der medizin-podcast,abhoeren,Deutschland,"der medizin-podcast: Beine hoch, entspannen und einfach nur @abhoeren.
iTunes:https://t.co/fo4nPFaQXk 
Spotify:https://t.co/rDtSHdI8Jw",https://t.co/DRwL08ZGt7,1198,231,Mon Jan 08 17:37:18 +0000 2018,False
751408875828547584,Xray Problems,XrayProblems,Radiology Department,Constantly giving myself breathing instructions in order to calm down RT(R)(CT) #xrayprobs,,7423,974,Fri Jul 08 13:33:31 +0000 2016,False
1174239882,Dominik Scharpf,dscharpfMD,"Heilbronn, Deutschland","Kardiologe, Internist & Intensivmediziner | Oberarzt Intensivstation | Dr. | 🇪🇺🇩🇪 |  #COVID19 | #ECMO | #Ambassador @DGK_org | @uniheidelberg",,17925,333,Wed Feb 13 07:36:15 +0000 2013,False
1132688391357837314,Lämêth,Lam3th,,"Chirurg der Herzen & Intensivmediziner. Themen: Medizin, Rassismus, Sexismus, Umweltschutz, Metal & Unsinn
Mitglied bei @VoltDeutschland. #votevolt",,54046,1028,Sun May 26 16:42:11 +0000 2019,False
1318072127959040000,Ricardo Lange,RicardoLange4,"Brandenburg, Deutschland",Intensivpfleger und Autor: INTENSIV Wenn der Ausnahmezustand Alltag ist - Ein Notruf @dtv_verlag,https://t.co/qrpbhE5Y1b,54029,599,Mon Oct 19 06:11:39 +0000 2020,False
233120973,Maddoc 💉💉💉,Maddoc04,,"Medizinmann, Motorsport, Ruhrpottliebhaber, lebt glücklich mit @AR1904 in Doha, hat Qatar lieben und schätzen gelernt",,258,172,Sun Jan 02 10:13:14 +0000 2011,False
4527949647,Quattromilf,ebonyplusirony,Deutschland,MOM I’D LIKE TO FOLLOW • Dem #quattromob seine Mudda • 💍 @Mann_mit_el • Hoheit - Die düstere Prophezeiung - herself! 👑,https://t.co/v1czeYAzua,122417,1229,Fri Dec 18 20:06:46 +0000 2015,True
2179010672,Annalena Baerbock (Archiv),ABaerbockArchiv,,Dies ist ein Archiv des Twitter-Accounts von Annalena Baerbock für den Zeitraum bis 9.12.2021. Hier wird nicht mehr getwittert.,https://t.co/NnwHzin72J,424362,1466,Thu Nov 07 00:04:11 +0000 2013,True
102911449,Jörg,Kachelmann,Schweiz,"*313 ppm. Gemahl, Papi, Spalter. Was war? https://t.co/ggudduW00R Gegen: Schwurbel, Rechts, Ausbeutung. Follow science! Psalm 23, 27:1, 27:3",https://t.co/Sf1EftlHJZ,169755,6939,Fri Jan 08 06:55:50 +0000 2010,True
968822929252343810,Bentelicious Art,BenteliciousArt,Berlin,Bente Theuvsen - macht Klolektüre statt Prosa - I put the Bente in Abenteuer | 🌟🌟 Künstlakasse https://t.co/I3oZYofdht,https://t.co/NuykSq98XM,21045,403,Wed Feb 28 12:19:20 +0000 2018,False
859143937809928192,Tobbelwobbel sagt: Lasst euch impfen!,Tobbelwobbel,Deutschland,"Gesundheits- und Krankenpfleger (Zeitarbeit) der die Intensiv rockt mit vielen Ideen // Aufstehen gg Rechts, Antifaschismus jetzt wichtiger denn je!!! #fckafd",https://t.co/zFeFGz3nCi,5445,812,Mon May 01 20:34:11 +0000 2017,False
1240716598085931010,DOCEMEDason,doc_emed,Lünen/Werne,"Anästhesist, Intensivmediziner, Notarzt, AINS Akademie Lünen/Werne, @dasFOAM, he/him, hier nur private Meinung",https://t.co/tnQzLqilxT,9791,453,Thu Mar 19 19:08:11 +0000 2020,False
4156377328,Lukas Wilhelm,wilhluk,"Mainz, Deutschland",24 / Journalist / ZDFheute / hier privat,,58,305,Tue Nov 10 12:12:54 +0000 2015,False
8062172,DocEchelon,DocEchelon,Germany,,,71,436,Wed Aug 08 19:06:19 +0000 2007,False
1199419131864457218,Klinik für Anästhesiologie der UMG,AINS_UMG,"Göttingen, Germany",Hier twittert @macfining aus der Klinik für Anästhesiologie der Universitätsmedizin Göttingen; Heimat des Young Urban Anesthesiologists Podcast;,https://t.co/6DiAsJLsPY,2283,149,Tue Nov 26 20:06:31 +0000 2019,False
995611743056547840,🧡DocHappy🧡,DocHappy2,"Rhön-Grabfeld, Ufra, BY,DE,EU",Love is all you need!,,668,927,Sun May 13 10:28:31 +0000 2018,False
1227113529087426560,COVID Critical,COVIDcritical,,"Creating the world's largest database of ICU outcomes to better treat critically ill COVID-19 patients.

ecmocard@health.qld.gov.au",https://t.co/87QF5aSaFH,1431,450,Tue Feb 11 06:14:09 +0000 2020,False
1346381025627303937,DGIIN e.V.,DGIINeV,,"Deutsche Gesellschaft für Internistische Intensivmedizin und Notfallmedizin (DGIIN)
German Society of Medical Intensive Care and Emergency Medicine (DGIIN)",,1371,25,Tue Jan 05 09:01:34 +0000 2021,False
404832321,ESICM,ESICM,"Brussels, Belgium","European Society of Intensive Care Medicine is an association promoting education, research, and professional development in intensive care medicine.",https://t.co/tG8LHJNc0S,34437,255,Fri Nov 04 13:34:28 +0000 2011,False
27013292,The Lancet,TheLancet,"London, New York, Beijing","Keep in touch with The Lancet, one of the world's leading medical journals, published weekly since 1823. #FutureChild",https://t.co/NPwJ7HQNyw,703189,354,Fri Mar 27 14:24:45 +0000 2009,True
1117348550663393280,ECMO_Karagiannidis,ECMOKaragianni1,"Kliniken Köln, Deutschland",#ECMO #ECCO2R Präsident der #DGIINeV; Wissenschaftlicher Leiter #DIVI Intensivregister; Internist; Pneumologe; Intensivmediziner; Universität Witten/ Herdecke,,27999,114,Sun Apr 14 08:47:08 +0000 2019,False
2792848335,Alex Beisenherz,AlexBeisenherz,Eifel,"Arzt
Psychiater & Psychotherapeut


Lieber glaube ich Wissenschaftlern, die sich auch mal irren, als Irren, die glauben, sie seien Wissenschaftler


F.Eisenring",https://t.co/Pm9cCIRwLo,10511,1002,Mon Sep 29 21:07:47 +0000 2014,False
3407623283,Cornelius Roemer,CorneliusRoemer,Switzerland,"Bioinformatics 👨🏻‍💻 Viral 🦠 Evolution 🧬  with @richardneher @biozentrum
Physicist 🔭👨🏻‍🔬 educated @Cambridge_Uni @MIT @KU_Leuven @MRC_LMB",https://t.co/mudGS29n7o,30195,2971,Fri Aug 07 19:15:56 +0000 2015,False
2250114852,Quarks,quarkswdr,"Köln, Germany","Die Wissenschaftsredaktion des WDR. 
Einordnung auf der Grundlage wissenschaftlicher Evidenz. 
https://t.co/xQN686eyFq 
https://t.co/5GoFdKjfE0
#COVID__19 #science",https://t.co/VXdGyDaYx6,67771,208,Tue Dec 17 09:17:43 +0000 2013,True
1283046931451781126,Isabell Stahlhut,FrauStahlhut,"Niedersachsen, Deutschland","MINT-Lehrer |-Preis 2019; Schwerpunkt Inf + Robotik; Medienberatung// hier private Meinung; Tipp: Wer mir bei Tw.31 antworten will, schaut nach,ob noch länger!",,7873,915,Tue Jul 14 14:33:34 +0000 2020,False
976417451540967424,Melanie Brinkmann,BrinkmannLab,"Braunschweig, Deutschland",@Helmholtz_HZI @tuBraunschweig | Virologist | Mom | Advocate of strong leadership and common sense | Views my own | 🇺🇸🇧🇷🇪🇸🇦🇹🇩🇪🇦🇺🇮🇳,https://t.co/MyF7lpgTPc,138417,627,Wed Mar 21 11:17:16 +0000 2018,True
495265607,Elvira Rosert,elvira_rosert,"Hamburg, Germany",political scientist | political mind | @unihh & @ifshhamburg | usually: IR & norms & IHL | lately: pandemic politics & management strategies | 🇪🇺🇩🇪🇷🇺🇱🇹,https://t.co/NLqVRzDnEY,16390,1556,Fri Feb 17 19:43:26 +0000 2012,False
21013875,Enno Bunger,ennobunger,"Europa, Hamburg, Ostfriesland","Sänger, Songwriter, Autor, Komponist Piano, Poesie, Politik, Punchlines https://t.co/C8sXElg7NF 🌳☮️✊🏿✊🏻🏳️‍🌈⚽️💚📚🖌️🎹🤪👻🐶☕️🎮⛵️",https://t.co/SIyZOAqSEj,4507,1036,Mon Feb 16 19:00:26 +0000 2009,True
1189639143699161089,Stefan,Stadtkinderdoc,,"Praxis-Kinderarzt. Familienvater. Mag Menschen und Geschichten, Rockmusik und Mittagsschlaf.",,1585,1081,Wed Oct 30 20:24:32 +0000 2019,False
31812497,CCC Updates,chaosupdates,Milky Way,Der Chaos Computer Club ist eine galaktische Gemeinschaft von Lebewesen für Informationsfreiheit und Technikfolgenabschätzung.,http://t.co/FZFk0CUvVO,224879,226,Thu Apr 16 14:04:59 +0000 2009,False
2902636475,Risklayer,risklayer,"Karlsruhe, Germany","Risklayer is an independent collaborative catastrophe risk thinktank in Germany - https://t.co/tWWcAGXYTY. Tweets from @JamesEDaniell, @JohannesBrand98.",https://t.co/bOkzLXe4TG,58290,224,Tue Dec 02 18:10:16 +0000 2014,False
1215338650172633095,Marc Schieren,MarcSchieren,Köln,begeisterter #Foamed und AINSP-ler 🔨😴💉🚨💊,,263,61,Thu Jan 09 18:24:56 +0000 2020,False
1321814167431585792,DieZiegeJan,ZiegeJan,"2,22335 x 1979","Vater. Freund. Notfallsanitäter im Rettungsdienst.

Ostwestfälische Berliner-Füllung.

FCK Nazis // FCK AFD // 🏳️‍🌈 // 🦄",,510,222,Thu Oct 29 14:00:40 +0000 2020,False
881851505577529345,Dr. Susi,DrSusixx,natürlich Bayern,Faszinierend...Kinderanästhesie:🧸🦄Intensiv:NÄ:LNÄ 🚑   🚨TacticalRescue:🚔⛑Flugbegleiterin:✈️🚁🛸🚀Hyperbarmedizin 🤿🐳,,741,222,Mon Jul 03 12:25:57 +0000 2017,False
1361956842470072320,Der Kinderdok,kinderdok,always somewhere,Kinder- und Jugendarzt ▫️Blogger ▫️Team #Twankenhaus ▫️Team #Globukalypse ▫️Goldener Blogger 2017▫️seit Mai 2009 bei Twitter ▫️gehackt 2021,https://t.co/Sqerjg810g,13105,1207,Wed Feb 17 08:33:36 +0000 2021,False
955284692227543040,PropofolPrinzessin,Propofolium,,"Einschläfernd 💉
Alleinbegleitend 👣 
Linksgrünversifft 🍃
Schwurbelfrei 🔬
Metallisch 🎶 

MILF 😏
#Impferatorin
#Impfluencer|in",,19089,256,Mon Jan 22 03:43:13 +0000 2018,False
1229284709517139968,IduAlc,AlcIdu,,"Nierentransplantation 01/21.

Coronaimpfung 💉💉💉.

Antikörper: nicht nachweisbar.

Lasst euch impfen und schützt die, die es selbst nicht können!!!",,1640,160,Mon Feb 17 06:01:58 +0000 2020,False
985086380106711040,nerd mommy (🏥),mommyisanerd2,Phantasien,"Mom of two gorgeous dragons, proud nerd and passionate pediatrician (NICU)..oh and I got a Phd in sarcasm..Duh!",,5594,409,Sat Apr 14 09:24:29 +0000 2018,False
739836742392553472,Blackorchid92,Blackorchid_92,Absurdistan,"▪︎Normal ist langweilig 
▪︎Meistens auf der Suche nach WLAN oder einer Steckdose 
▪︎Liest sich das überhaupt einer durch?",,295,83,Mon Jun 06 15:09:59 +0000 2016,False
979428636582346754,Halbblutschweesta🏡,Nursebee9,am Ende der Welt,"Fachkinderkrankenschwester f. A+I 🧦. Beatmungspflege, Reisen u Länder, meine herzliche Art begeistert, nicht jeden. 😁",,1781,788,Thu Mar 29 18:42:38 +0000 2018,False
1283987086555721730,Mrs. Xray im BV,durchleuchtbar,,"Alpakas, Katzen , Röntgen, Schichtdienst, seit 09/19 Mama der Orange, seit 04/19 verheiratet mit https://t.co/ttsvTnyvJA inklusive BonusKind, 🤰mit dem Knorpsel (08/22)",,159,296,Fri Jul 17 04:49:23 +0000 2020,False
634618385,PharmaFactz,PharmaFactz,United States,"Master the essential, relevant facts about drugs and medicines.
Exam success without the stress.",https://t.co/s6M4zsDl1b,151593,33,Fri Jul 13 14:39:21 +0000 2012,True
1093090475375058944,DIVI e.V.,DIVI_eV,"Berlin, Germany",Offizieller Twitter-Account der Deutschen Interdisziplinären Vereinigung für Intensiv- und Notfallmedizin. Hier postet und kommentiert das Social-Media-Team.,https://t.co/o6Uef9WGJY,16043,95,Wed Feb 06 10:14:12 +0000 2019,False
879420080920166400,Oliver Fröhlich,docfr0ehlich,"Rotenburg (Wümme), Deutschland","Anästhesist aus Rotenburg/Wümme, Ärztlicher Leiter ZNM, listens to emergency medicine podcasts. Opinions are my own. Extreme Metal content @riffworship666",,834,265,Mon Jun 26 19:24:20 +0000 2017,False
1246839493220618241,SarsCov2,TheRealSarsCov2,weltweit,"Hochseriöser PremiumContent. Hat nicht nur die weltweit hübschesten Knubbel, sondern auch das weltbeste #TeamKnubbel ❤️ Folgen auf eigene Gefahr!",,3010,868,Sun Apr 05 16:38:12 +0000 2020,False
5735552,Kiki,e13kiki," ⚓ Hamburg, Germany","Illustration artist and storyteller. I draw first. Bear with me.
https://t.co/cYAZQ8SxOx (DE) • https://t.co/KdFk7qnOWf (EN) • https://t.co/zR8jFIIMbv",https://t.co/nkbA5l8oZc,4064,317,Thu May 03 09:24:55 +0000 2007,False
2587469003,Christian A. S. Knitter,c_knitter,,"Medizinstudent, RettSan, BTA, Führungs- und Leitungskraft im Bevölkerungsschutz. Hat mal in der Pflege gearbeitet. Mag weder Schwurbler, noch Hetzer.",,916,458,Fri Jun 06 16:58:07 +0000 2014,False
912099218919186432,Eckstein,ChrisEckst,,"Apotheker in der Industrie - macht jetzt was mit Qualität. *pun intended*
#Globukalypse #noafd #skeptisch #LebenRetten",,2239,1518,Sun Sep 24 23:39:34 +0000 2017,False
1042022215057911808,Der Toxikologe,DToxikologe,Germany,"Promovierter Toxikologe im Einsatz für Alltägliches, Wissenswertes, Nützliches und Absurdes - Alles rund um die Toxikologie und Evidenz-basierte Wissenschaft",,18322,736,Tue Sep 18 12:07:10 +0000 2018,False
3292982985,Prof. Karl Lauterbach,Karl_Lauterbach,"Berlin, Deutschland","SPD Bundestagsabgeordneter, Bundesgesundheitsminister, der hier selbst und privat tweetet.",https://t.co/aNTUPwOxBp,868703,296,Thu May 21 14:01:21 +0000 2015,True
1083094437549490176,Dr. Florian Kienle,DrKienle,Germany,"Anästhesist, Intensivmediziner, #POCUS, Antibiotic Stewardship  #M4MvsCOVID",,729,190,Wed Jan 09 20:13:31 +0000 2019,False
1094849342,Mai Thi Nguyen-Kim,maithi_nk,,"DIE KLEINSTE GEMEINSAME WIRKLICHKEIT:
https://t.co/A6z76dstbP",https://t.co/efBaGjVeGw,405565,1083,Wed Jan 16 10:53:51 +0000 2013,True
1364378809,Robert Koch-Institut,rki_de,,"Aktuelles zu Public Health, Infektionsschutz und Forschung. 
Es twittert die Pressestelle des Robert Koch-Instituts.
Impressum: https://t.co/teN6iRWlES",http://t.co/XkPcFqZ6Or,581128,130,Fri Apr 19 13:04:34 +0000 2013,True
1685437735,FaktorMensch,Fakt0rMensch,Bielefeld,Sicheres Handeln in kritischen Situationen - Human Factors & CRM in an (para)medical environment,http://t.co/hUCnQ5Re7p,1474,55,Tue Aug 20 10:07:38 +0000 2013,False
727415226514182144,Aurelia Hübner DFTT,a_hueb,"Berlin, Deutschland","FOAM-addict, POCUS-fan, interested in (ph)em, pediatric em, cc, crm, simulation & teaching. Will teach #POCUS 🦋for beer #dasFOAM #FOAMed",https://t.co/wT7Tkn5vXf,1588,759,Tue May 03 08:31:19 +0000 2016,False
815939175551815681,NOW TO GO,NOWTOGO_Team,"Köln, Deutschland",Kostenlose Online Fortbildung Notfall- und Akutmedizin https://t.co/E56aGMYSQY alle Berufsgruppen in der Notfallversorgung #FOAM #nowtogo #FOAMed,,2415,521,Mon Jan 02 15:13:53 +0000 2017,False
989081866220294145,Deutsche Gesellschaft für Anästhesiologie,Anaesthesisten,Nürnberg,"Narkosen, Intensivmedizin, Notfallmedizin, Schmerztherapie, Palliativmedizin, ""Berufsverband Deutscher Anästhesisten"" (BDA): Berufspolitik",https://t.co/mYkLh0KLYk,1301,202,Wed Apr 25 10:01:07 +0000 2018,False
841968211709030405,Dunkelziffer e.V.,Dunkelziffer_eV,"Hamburg, Germany","Dunkelziffer e.V. hilft Mädchen und Jungen, die sexuelle Gewalt erfahren haben, und ihren Vertrauenspersonen.",https://t.co/7lXgo3mJTp,108,1,Wed Mar 15 11:03:59 +0000 2017,False
1238438247698763781,Sandra Ciesek,CiesekSandra,"Frankfurt am Main, Germany",virologist and gastroenterologist working in patient care and research for more than 15 years; my opinion,,159521,73,Fri Mar 13 12:14:31 +0000 2020,True
613842498,Armin Rohde,ArminRohde,Germany,#actor / #photographer auf der Durchreise • passing thru 🇪🇺🇩🇪🇪🇺 ohne Kunst wird es dunkel,https://t.co/z9sN0Lm4nq,118280,1550,Wed Jun 20 21:12:18 +0000 2012,True
1185099276722069504,"Arztschüler, geboosterter",arztschuler,Irgendwo im Nirgendwo,"Ganz große Fachweiterbildung (Medizinstudium), Anästhesieverliebt, gegen Homöopathie. Kocht und backt viel zu gerne.",,1142,478,Fri Oct 18 07:44:27 +0000 2019,False
1446179016,FakeFumbleReturnTD,FakeFumbleTD,,"Gasmann u Fw, 49ers statt Pats, Whisky statt Gin, BVB statt FCB, Ostsee statt Atlantik, Schoko statt Vanilla, Sauna statt Spaziergang, Katze statt Hund",,578,240,Tue May 21 12:17:19 +0000 2013,False
730218697,Freakanyl,Doktor_FreakOut,Neuland,"“Emergency medicine: the most interesting 15 minutes of every other specialty.” - Joe Lex / Ubi pus, ibi evacua! Offizieller Bewährungshelfer der @Ann_Waeltin",https://t.co/b43iP4FAFM,33663,613,Wed Aug 01 07:46:39 +0000 2012,False
834396560,PD Dr. Jost Kaufmann,JostKaufmann,"Köln, Deutschland","Facharzt für Kinder- und Jugendmedizin, Facharzt für Anästhesiologie, Notfallmedizin, Neugeborenen-Notarzt (GNPI)",https://t.co/MUUtL2gmKj,23,75,Thu Sep 20 00:14:13 +0000 2012,False
1221587087096532992,DFTTamin |razemat|,Oa4Rd,Fond diffus,-bullshit vs nonsens vs science- ich bin praktisch immer da -ich bin total substanzgläubig - es ist bisher jede_r eingeschlafen- #GentechnikProfiteur,https://t.co/NP45TzPQeK,850,801,Mon Jan 27 00:14:04 +0000 2020,False
2804548467,Christian Drosten,c_drosten,"Berlin, Germany",Virologist; Director of #CharitéVirology,https://t.co/3K3RGpHkGN,943625,155,Sat Oct 04 10:50:34 +0000 2014,True
4026961414,Stefan Pieper,_pieps,"Berlin, DE",ICU nurse gone doctor. Dad. Design-dabbler. Will attempt to teach if not stopped. @offlabeluse. Mostly here for #medtwitter. Opinions my own. He/his.,,711,194,Fri Oct 23 21:18:26 +0000 2015,False
402248350,shary reeves,hoofenpoofer,"Köln, Deutschland","„Schwarzbrot ist gesünder als Weißbrot 🥖“  😂, denn Logik ist, wenn die geistige Klarheit ad absurdum geführt wird... 😌",https://t.co/pdJap0xRtn,12506,159,Mon Oct 31 19:38:26 +0000 2011,False
2662723441,Mr. Magill,mr_magill,,,,68,532,Sun Jul 20 11:48:14 +0000 2014,False
873314053,𝙟𝙤𝙨𝙝 𝙛𝙖𝙧𝙠𝙖𝙨 💊,PulmCrit,University of Vermont 🐄,zentensivist 😷 FOAMite 🌊 diuresis jedi💦 coffee addict ☕️ leader of the rebel alliance ⚔️ resuscitationist💉 humanist😢 writer with aweful speling 😬 no COI💰,https://t.co/zIIHwWMXtX,40896,551,Thu Oct 11 09:28:55 +0000 2012,False
2248556772,INTENSIVE - The Alfred ICU,intensiveblog,"Melbourne, Australia",INTENSIVE is an online education & knowledge translation resource provided by the Alfred ICU. Hosted by https://t.co/4PF04EQA9l #FOAMed #FOAMcc,https://t.co/b3St3w98uI,8995,1363,Mon Dec 16 10:42:04 +0000 2013,False
1246175449224548352,@M4MvsCOVID,M4MvsCOVID,Germany,"Eine Hilfestellung von Medizinern für Mediziner im Kampf gegen COVID.
#M4MvsCOVID",https://t.co/ZlY0KWSNEG,985,8,Fri Apr 03 20:41:13 +0000 2020,False
1243832738911850501,Frau Gramsel 🇨🇭,FGramsel,,"sie/she Anastasia Gramsel, Assistenzärztin Anästhesie in der Schweiz https://t.co/h42lX5eG9G",,2620,382,Sat Mar 28 09:30:21 +0000 2020,False
60067808,dens,dens_r_d,"Bayern, Deutschland","Entspannter Zustand maximaler Skurrilität.  Rettungssanitäter, https://t.co/Z7KNPhjzwO., Frickler. #dasFOAM #Twettungsdienst R46.2
er he",,3615,707,Sat Jul 25 14:26:49 +0000 2009,False
334904627,Igor Levit,igorpianist,The world. ,“And I’ll tell it and think it and speak it and breathe it.”,https://t.co/ed9DZw17YF,173936,3647,Wed Jul 13 21:08:22 +0000 2011,True
28399541,Toni,ti_kaei,"Ore Mountains, Germany","'82, dad of 4, medicine, music, (motorbike)",https://t.co/PIbc79Ftze,77,143,Thu Apr 02 19:18:57 +0000 2009,False
1178406222887882753,Der Jane,DerJane1,Deutschland,"Medizin & Rettungsdienst. // ''Ich könnt' das ja nicht.'' & ''Kommen Sie schnell!'' // Pro-Tipp: Große Menschen wissen, dass sie groß sind. Glauben Sie mir.",,74,178,Sun Sep 29 20:28:41 +0000 2019,False
1240942205587599360,Matthias Endler,doc_ZNA,,"Notfallmedizin, Norddeutschland, #stayathome #M4MvsCOVID",https://t.co/9AHp44GCdA,491,47,Fri Mar 20 10:04:29 +0000 2020,False
287159257,Cashay,caashay,germany,"ER nurse | med student | fangirl | writer | political activist | she/her

 & a very organized train wreck 🌈",,554,1125,Sun Apr 24 12:42:17 +0000 2011,False
1129807757048254466,Robby Hunke,robbyhunke,Köln ,Sportkommentator / Moderator #Kommentatorinquarantaene #Bundesliga #Championsleague #Live #Europaleague,https://t.co/KWa5UiVM5Q,9948,1233,Sat May 18 17:55:34 +0000 2019,False
3747902241,Mira Knauf,Mira_Knauf,,,,56,299,Wed Sep 23 09:21:41 +0000 2015,False
